id,student_id,name,frequency,duration,sessions,week_sessions,created_at,updated_at
d48818be-ebf6-4b6e-b99e-2878edc9c916,15710e05-8803-45f6-ac81-9358564dde47,Bloco Hipertrofia 1,4,4,"[{""id"": ""a23ebe94-6a7d-4ae4-aa14-7122fd307f12"", ""name"": ""Segunda"", ""exercises"": []}, {""id"": ""30bb52fa-5f7c-40f0-9f53-2d60b4c1475c"", ""name"": ""Terça"", ""exercises"": []}, {""id"": ""27ec1017-ab28-452d-b12d-7bd1071c3daa"", ""name"": ""Quinta"", ""exercises"": []}, {""id"": ""9a0d542c-93a7-4822-8aa8-7fc08822dd9d"", ""name"": ""Sexta"", ""exercises"": []}]","{""1"": [{""id"": ""c9a8771e-c8c1-458e-9ca9-1cac4b555468"", ""name"": ""Segunda"", ""exercises"": [{""id"": ""f371ba27-7a62-4b94-bb1e-c74ac384d49e"", ""rpe"": ""6"", ""name"": ""AGACHAMENTO LOW BAR"", ""reps"": ""4"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""2475e1da-7fbb-47d7-b7aa-8801a96f00a2"", ""rpe"": ""6"", ""name"": ""TERRA CONVENCIONAL"", ""reps"": ""7"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""3265773d-6b7a-44eb-9236-9ba86bdf716c"", ""rpe"": ""8"", ""name"": ""BULGARO COM BARRA"", ""reps"": ""7 a 10"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""4be2ec03-0ad5-4775-8911-f878443d3c92"", ""name"": ""PRANCHA ISOMÉTRICA"", ""reps"": ""max"", ""sets"": 2, ""isMainLift"": false}]}, {""id"": ""09b9b332-ac8c-4372-afae-86920381661d"", ""name"": ""Terça"", ""exercises"": [{""id"": ""4fbecec5-90b4-4d87-8dd8-bcf07357e615"", ""rpe"": ""7"", ""name"": ""SUPINO COMPETITIVO"", ""reps"": ""4"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""58c1f8f7-9093-4845-b21a-a225140ee818"", ""rpe"": ""8"", ""name"": ""ELEVAÇÃO LATERAL"", ""reps"": ""10 a 12"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""fd6433a5-2f91-4c09-aef7-0c9ea9280734"", ""rpe"": ""8"", ""name"": ""MANGUITO VERDADEIRO"", ""reps"": ""10 a 12"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""602c7fc4-ba58-4493-a675-63ceee449154"", ""rpe"": ""8"", ""name"": ""SERROTE"", ""reps"": ""10 a 12"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""a88b1602-2682-40c5-8b1a-7d8a60077aab"", ""rpe"": ""8"", ""name"": ""ABDOMINAL INFRA"", ""reps"": ""10 a 12"", ""sets"": 3, ""isMainLift"": false}]}, {""id"": ""154d56c1-d74f-4c3e-a6a2-d609129c2824"", ""name"": ""Quinta"", ""exercises"": [{""id"": ""1ff6a4e6-9f09-4245-9f19-91ba781401d0"", ""rpe"": ""7"", ""name"": ""HACK"", ""reps"": ""7 a 9"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""946161bc-74c2-4eb2-9fd0-610919832937"", ""rpe"": ""8"", ""name"": ""CADEIRA EXTENSORA"", ""reps"": ""10 a 12"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""8939c2d2-3bdf-42a5-a56c-ca143b020f7d"", ""rpe"": ""8"", ""name"": ""ELEVAÇÃO PÉLVICA"", ""reps"": ""10 a 12"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""b7482218-5d16-44b4-9f62-30dd46dcf802"", ""rpe"": ""8"", ""name"": ""PUXADA ALTA"", ""reps"": ""7 a 9"", ""sets"": 3, ""isMainLift"": false}]}, {""id"": ""84714214-ff36-4c10-90c7-5a00b01eaad0"", ""name"": ""sabado*"", ""exercises"": [{""id"": ""bc9af431-5fdc-4bce-9a96-8a8988e8c04e"", ""rpe"": ""7"", ""name"": ""STIFF"", ""reps"": ""7"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""76e98eb1-7e72-497a-854d-bbc6c64940ab"", ""rpe"": ""8"", ""name"": ""MESA FLEXORA"", ""reps"": ""10 a 12"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""97869cf2-5e27-4ed1-918d-018e73f3e780"", ""rpe"": ""8"", ""name"": ""ABDUÇÃO DE GLUTEO POLIA"", ""reps"": ""10 a 12"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""f77dc9f2-8797-4697-a1e1-66fc6ebb26b4"", ""rpe"": ""8"", ""name"": ""PANTURRILHA EM PÉ"", ""reps"": ""12 a 15"", ""sets"": 3, ""isMainLift"": false}]}], ""2"": [{""id"": ""e3bbad5e-384d-4c78-a0e5-6e535c4d9400"", ""name"": ""Segunda"", ""exercises"": []}, {""id"": ""921b17dd-9778-412e-aa38-bf6a102c19bb"", ""name"": ""Terça"", ""exercises"": []}, {""id"": ""5ffafb73-0bfb-4819-a459-ef42fd888e2c"", ""name"": ""Quinta"", ""exercises"": []}, {""id"": ""6a8e5e64-8064-4881-910d-40e2f8dba043"", ""name"": ""Sexta"", ""exercises"": []}], ""3"": [{""id"": ""f0e6b0b1-7b28-4890-9f81-24e92aa68473"", ""name"": ""Segunda"", ""exercises"": []}, {""id"": ""2bd4b893-9a47-4f5f-8c2f-c74f41403e54"", ""name"": ""Terça"", ""exercises"": []}, {""id"": ""dd79b859-44d2-40ad-8cc0-2b688d41d7e5"", ""name"": ""Quinta"", ""exercises"": []}, {""id"": ""31db98e7-941f-4188-88b6-0e841f711023"", ""name"": ""Sexta"", ""exercises"": []}], ""4"": [{""id"": ""40ca6dce-5240-490e-89f0-01aa071b67f0"", ""name"": ""Segunda"", ""exercises"": []}, {""id"": ""bab83447-d5b9-4838-869c-dc352651cf39"", ""name"": ""Terça"", ""exercises"": []}, {""id"": ""0f804fab-681c-42ed-a0c4-6ac306a852dc"", ""name"": ""Quinta"", ""exercises"": []}, {""id"": ""da9dbac7-cd03-4d89-b223-6c21cdcd41bd"", ""name"": ""Sexta"", ""exercises"": []}]}",2026-05-25 23:09:53.571476+00,2026-05-29 19:41:39.897698+00
b521c3ee-0929-4018-9bb7-4ef96aaf1ef6,05bc7d14-2ccf-4560-b383-c61cb22fb5db,Volume 1,4,4,"[{""id"": ""1b442b0e-c0a3-44f2-9bea-f6df8033da43"", ""name"": ""Segunda"", ""exercises"": []}, {""id"": ""fabc50b1-affb-4482-bb65-377d2667cc00"", ""name"": ""Terça"", ""exercises"": []}, {""id"": ""927c9396-7eb8-49bf-a2d3-54d00486bf67"", ""name"": ""Quarta"", ""exercises"": []}, {""id"": ""c0c9d7e3-d9e5-47f4-8f49-7a7b20525d8c"", ""name"": ""Sexta"", ""exercises"": []}]","{""1"": [{""id"": ""c7d01d31-8f1f-4675-b654-ed3fc04cab67"", ""name"": ""Segunda"", ""exercises"": [{""id"": ""f135993e-cd6d-4317-b4e6-fe4f3234669a"", ""rpe"": ""5"", ""name"": ""AGACHAMENTO LOW BAR"", ""reps"": ""4"", ""sets"": 1, ""isMainLift"": false}, {""id"": ""7a35860a-d839-400f-9398-7fd7678cef5a"", ""name"": ""AGACHAMENTO LOW BAR"", ""reps"": ""5 (-7%)"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""cf5d8132-ce39-4567-ae58-d6fd991812a5"", ""rpe"": ""6"", ""name"": ""SUPINO COMPETITIVO"", ""reps"": ""3 (330)"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""eec07cca-5dda-48fd-a526-dda20e0b2be3"", ""rpe"": ""5"", ""name"": ""TERRA SUMÔ PAUSA"", ""reps"": ""7"", ""sets"": 1, ""isMainLift"": false}, {""id"": ""b3c402d4-2066-43b1-b04a-55cd4fa0e273"", ""name"": ""TERRA SUMÔ PAUSA"", ""reps"": ""7 (-7%)"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""3854864c-2c9a-4cd6-822f-1a9a8d20fa7d"", ""name"": ""PRANCHA LATERAL C/ ABDUÇÃO DE QUADRIL"", ""reps"": ""max"", ""sets"": 2, ""isMainLift"": false}]}, {""id"": ""7546f933-493b-4975-a239-11542000c2bc"", ""name"": ""Terça"", ""exercises"": []}, {""id"": ""33376177-21bf-4534-90b1-13f6a076c849"", ""name"": ""Quarta"", ""exercises"": [{""id"": ""26879fab-5f38-44d7-a943-13e5dea457c1"", ""rpe"": ""5"", ""name"": ""SUPINO COMPETITIVO"", ""reps"": ""4"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""d9761a97-c429-4db2-bb1b-5dd72123e10c"", ""rpe"": ""5"", ""name"": ""SUPINO COMPETITIVO"", ""reps"": ""3"", ""sets"": 1, ""isMainLift"": false}, {""id"": ""d32e36fb-382b-424d-831d-bca8c6ea9f06"", ""rpe"": ""8"", ""name"": ""SUPINO INCLINADO C/ HALTER"", ""reps"": ""12"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""5afd3f9f-cdd1-4a3c-9f3a-c205bdb53cd8"", ""rpe"": ""8"", ""name"": ""PUXADA ALTA"", ""reps"": ""12 (uni)"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""dc8ba736-b21e-48cc-bc7d-0c7b75043f53"", ""rpe"": ""8"", ""name"": ""TRÍCEPS FRANCÊS"", ""reps"": ""12"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""f215db8a-74a4-4d36-8e85-902b2e2ec83b"", ""rpe"": ""8"", ""name"": ""Pullover"", ""reps"": ""10"", ""sets"": 3, ""isMainLift"": false}]}, {""id"": ""99a2cb17-3ca0-44e6-af05-86f021b0b232"", ""name"": ""Sexta"", ""exercises"": [{""id"": ""4549651d-c11d-450c-b40b-c37b59e71240"", ""rpe"": ""6"", ""name"": ""AGACHAMENTO HIGH BAR"", ""reps"": ""4"", ""sets"": 1, ""isMainLift"": false}, {""id"": ""72570694-83ff-4aff-82c7-3a7af757f01d"", ""rpe"": ""6"", ""name"": ""AGACHAMENTO HIGH BAR"", ""reps"": ""7"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""bab877cd-6e9c-4822-8e58-7e429f222fb7"", ""rpe"": ""5"", ""name"": ""SUPINO COMPETITIVO"", ""reps"": ""8"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""0a8584df-3b57-459a-b419-69eec42cbaf6"", ""rpe"": ""6"", ""name"": ""TERRA SUMÔ"", ""reps"": ""4"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""d4fe9099-aab7-41d0-bd11-125c9a69cd4d"", ""rpe"": ""6"", ""name"": ""TERRA SUMÔ"", ""reps"": ""3"", ""sets"": 1, ""isMainLift"": false}, {""id"": ""5915f662-b91e-4fe4-a3b5-bc4d979eb55f"", ""rpe"": ""8"", ""name"": ""MESA FLEXORA"", ""reps"": ""12"", ""sets"": 4, ""isMainLift"": false}]}], ""2"": [{""id"": ""4fdccf08-956a-4b97-94b6-c9e627222874"", ""name"": ""Segunda"", ""exercises"": [{""id"": ""01694b4a-6693-45e8-8ba3-4920f21ed48d"", ""rpe"": ""6"", ""name"": ""AGACHAMENTO LOW BAR"", ""reps"": ""4"", ""sets"": 1, ""isMainLift"": false}, {""id"": ""a18c7aa5-c418-45f3-90e2-6a06e6e705f9"", ""name"": ""AGACHAMENTO LOW BAR"", ""reps"": ""5 (-7%)"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""8f53a2e1-38ce-4ec7-bdbe-d01069a6077c"", ""rpe"": ""6"", ""name"": ""SUPINO COMPETITIVO"", ""reps"": ""3 (330)"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""a127ba59-28e4-462c-9e80-a6377e36c39a"", ""rpe"": ""5"", ""name"": ""TERRA SUMÔ PAUSA"", ""reps"": ""7"", ""sets"": 1, ""isMainLift"": false}, {""id"": ""3a87460e-3f25-477a-858a-b07ae218c670"", ""name"": ""TERRA SUMÔ PAUSA"", ""reps"": ""7 (-7%)"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""058255b6-0c7b-426b-923c-30386d80ab3a"", ""name"": ""COPENHAGEM"", ""reps"": ""max"", ""sets"": 3, ""isMainLift"": false}]}, {""id"": ""3e68132f-2eff-40fb-8555-9a264987cc66"", ""name"": ""Terça"", ""exercises"": []}, {""id"": ""d50a45f5-bc5c-49f2-81ae-8f6242616c91"", ""name"": ""Quarta"", ""exercises"": [{""id"": ""bdf8a3bd-6123-4cea-8ea1-e24a9bd47468"", ""rpe"": ""5"", ""name"": ""SUPINO COMPETITIVO"", ""reps"": ""4"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""0dd38812-6f00-46b3-859d-609af8174476"", ""rpe"": ""5"", ""name"": ""SUPINO COMPETITIVO"", ""reps"": ""3"", ""sets"": 1, ""isMainLift"": false}, {""id"": ""e894826d-872f-4556-a4b7-037ed0272566"", ""rpe"": ""8"", ""name"": ""SUPINO INCLINADO C/ HALTER"", ""reps"": ""12"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""1243d77e-2f51-4aa8-905c-81b0c73242fc"", ""rpe"": ""8"", ""name"": ""PUXADA ALTA"", ""reps"": ""12 (uni)"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""f4112b46-4554-43c9-95b4-e1e0a9e3489d"", ""rpe"": ""8"", ""name"": ""TRÍCEPS FRANCÊS"", ""reps"": ""12"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""0ee065e9-53d4-4ced-ba08-744a30cedb82"", ""rpe"": ""8"", ""name"": ""Pullover"", ""reps"": ""10"", ""sets"": 3, ""isMainLift"": false}]}, {""id"": ""2207a4e1-f989-4cf3-9f9e-5e418ba284a0"", ""name"": ""Sexta"", ""exercises"": [{""id"": ""63d3fa22-e799-4f4d-9d42-c660089d3b28"", ""rpe"": ""6"", ""name"": ""AGACHAMENTO HIGH BAR"", ""reps"": ""4"", ""sets"": 1, ""isMainLift"": false}, {""id"": ""4c974736-a2ed-4537-833c-99a447b36e57"", ""rpe"": ""6"", ""name"": ""AGACHAMENTO HIGH BAR"", ""reps"": ""7"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""2f4b4cb3-b26e-466b-b2d0-9d923f62ed5e"", ""rpe"": ""5"", ""name"": ""SUPINO COMPETITIVO"", ""reps"": ""8"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""8bab61ce-2a90-447b-bdd9-70d2471e63f7"", ""rpe"": ""6"", ""name"": ""TERRA SUMÔ"", ""reps"": ""4"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""0307055e-5ee5-4048-9b92-f7b59fa27872"", ""rpe"": ""6"", ""name"": ""TERRA SUMÔ"", ""reps"": ""3"", ""sets"": 1, ""isMainLift"": false}, {""id"": ""0e63c058-f13f-4d4b-b203-39bbba3e870a"", ""rpe"": ""8"", ""name"": ""MESA FLEXORA"", ""reps"": ""12"", ""sets"": 4, ""isMainLift"": false}]}], ""3"": [{""id"": ""193d518d-d46e-4473-8d11-82a9fcf76842"", ""name"": ""Segunda"", ""exercises"": [{""id"": ""c237e40e-f80c-4988-b217-280102613b62"", ""rpe"": ""6"", ""name"": ""AGACHAMENTO LOW BAR"", ""reps"": ""4"", ""sets"": 1, ""isMainLift"": false}, {""id"": ""2b1dc8e1-fa08-43bc-85a1-2abaae11b565"", ""name"": ""AGACHAMENTO LOW BAR"", ""reps"": ""5 (-7%)"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""6f87b345-0f0f-4ee3-ae41-f17eba1ced25"", ""rpe"": ""6"", ""name"": ""SUPINO COMPETITIVO"", ""reps"": ""3 (330)"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""55ee5358-22b3-4465-a9ce-d86eb8a210eb"", ""rpe"": ""5"", ""name"": ""TERRA CONV. PAUSA"", ""reps"": ""7"", ""sets"": 1, ""isMainLift"": false}, {""id"": ""0bd54f74-8abe-4599-ac49-2aa97961c1c5"", ""name"": ""TERRA CONV. PAUSA"", ""reps"": ""7 (-7%)"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""27223322-a1af-4bb2-89ca-ae04cb0b4e5b"", ""name"": ""COPENHAGEM"", ""reps"": ""max"", ""sets"": 3, ""isMainLift"": false}]}, {""id"": ""e39f1913-9253-43a9-b2df-e0f0331ad43c"", ""name"": ""Terça"", ""exercises"": []}, {""id"": ""6fbf4986-4284-4bd9-9600-4cc996ab2ffc"", ""name"": ""Quarta"", ""exercises"": [{""id"": ""685ae88e-4811-4f03-ad7c-58be042f1729"", ""rpe"": ""6"", ""name"": ""SUPINO COMPETITIVO"", ""reps"": ""4"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""a6a0fd7b-ebcc-41b7-ab1c-dcc2eeb9cd52"", ""rpe"": ""7"", ""name"": ""SUPINO COMPETITIVO"", ""reps"": ""3"", ""sets"": 1, ""isMainLift"": false}, {""id"": ""2739c327-64a6-43fa-bb51-e3ceec4b9397"", ""rpe"": ""8"", ""name"": ""SUPINO INCLINADO C/ HALTER"", ""reps"": ""12"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""94c538f4-f7b2-4dce-8957-0983d298d1b9"", ""rpe"": ""8"", ""name"": ""PUXADA ALTA"", ""reps"": ""12 (uni)"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""583a49e9-addd-4aa3-9b5d-2ef9431a77f3"", ""rpe"": ""8"", ""name"": ""TRÍCEPS FRANCÊS"", ""reps"": ""12"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""5205e289-66f4-4155-9d27-5367e3abddfb"", ""rpe"": ""8"", ""name"": ""Pullover"", ""reps"": ""10"", ""sets"": 3, ""isMainLift"": false}]}, {""id"": ""ac9d8bd2-c2f2-413a-ae7e-096275763eb3"", ""name"": ""Sexta"", ""exercises"": [{""id"": ""86f62323-c9cd-41d6-bb04-be8ae532ee65"", ""rpe"": ""6"", ""name"": ""AGACHAMENTO HIGH BAR"", ""reps"": ""4"", ""sets"": 1, ""isMainLift"": false}, {""id"": ""5501355b-a8ba-4659-b69b-f20d19e8afe1"", ""rpe"": ""6"", ""name"": ""AGACHAMENTO HIGH BAR"", ""reps"": ""7"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""8ba2d711-1d67-4dbf-b7cb-e60c3a7ac462"", ""rpe"": ""5"", ""name"": ""SUPINO COMPETITIVO"", ""reps"": ""8"", ""sets"": 3, ""isMainLift"": false}, {""id"": ""a628b609-afe2-4063-8943-b91fd59cde43"", ""rpe"": ""6"", ""name"": ""TERRA SUMÔ"", ""reps"": ""4"", ""sets"": 2, ""isMainLift"": false}, {""id"": ""01ec31e8-d0c0-4bad-96a6-1a8d7a3435ce"", ""rpe"": ""6"", ""name"": ""TERRA SUMÔ"", ""reps"": ""3"", ""sets"": 1, ""isMainLift"": false}, {""id"": ""658ec0d6-2548-4561-b051-7d0e09ecb569"", ""rpe"": ""8"", ""name"": ""MESA FLEXORA"", ""reps"": ""12"", ""sets"": 4, ""isMainLift"": false}]}], ""4"": [{""id"": ""1ba9eff5-6090-4949-8005-08eeb827b847"", ""name"": ""Segunda"", ""exercises"": []}, {""id"": ""0551d16f-509f-4cc7-ab82-2cefed88d320"", ""name"": ""Terça"", ""exercises"": []}, {""id"": ""6ab3c5ed-8f0b-4325-87f1-262b63ee1adc"", ""name"": ""Quarta"", ""exercises"": []}, {""id"": ""932316d4-64da-4eef-a035-a076aadc1c5a"", ""name"": ""Sexta"", ""exercises"": []}]}",2026-05-25 16:53:48.717512+00,2026-06-08 18:06:42.935528+00
